route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,shape_code,trip_type,trip_sort,wheelchair_accessible,bikes_allowed
9054,30,92_MWK,1011242,E TOWNE: VIA SWANTON,0,East Towne,194312,55342,30S,D,24300,1,1
9054,30,92_MWK,1011241,E TOWNE: VIA NAKOOSA,0,East Towne,194311,55341,30N,D,26100,1,1
9054,30,92_MWK,1011226,E TOWNE: VIA SWANTON,0,East Towne,194307,55342,30S,D,27900,1,1
9054,30,92_MWK,1011240,E TOWNE: VIA NAKOOSA,0,East Towne,194310,55341,30N,D,29700,1,1
9054,30,92_MWK,1011225,E TOWNE: VIA SWANTON,0,East Towne,192874,55342,30S,D,31500,1,1
9054,30,92_MWK,1011239,E TOWNE: VIA NAKOOSA,0,East Towne,194313,55341,30N,D,33300,1,1
9054,30,92_MWK,1011224,E TOWNE: VIA SWANTON,0,East Towne,194308,55342,30S,D,35100,1,1
9054,30,92_MWK,1011238,E TOWNE: VIA NAKOOSA,0,East Towne,194312,55341,30N,D,36900,1,1
9054,30,92_MWK,1011223,E TOWNE: VIA SWANTON,0,East Towne,194256,55342,30S,D,38700,1,1
9054,30,92_MWK,1011237,E TOWNE: VIA NAKOOSA,0,East Towne,194311,55341,30N,D,40500,1,1
9054,30,92_MWK,1011222,E TOWNE: VIA SWANTON,0,East Towne,194307,55342,30S,D,42300,1,1
9054,30,92_MWK,1011236,E TOWNE: VIA NAKOOSA,0,East Towne,194310,55341,30N,D,44100,1,1
9054,30,92_MWK,1011221,E TOWNE: VIA SWANTON,0,East Towne,192874,55342,30S,D,45900,1,1
9054,30,92_MWK,1011235,E TOWNE: VIA NAKOOSA,0,East Towne,194313,55341,30N,D,47700,1,1
9054,30,92_MWK,1011220,E TOWNE: VIA SWANTON,0,East Towne,194305,55342,30S,D,49500,1,1
9054,30,92_MWK,1011234,E TOWNE: VIA NAKOOSA,0,East Towne,194309,55341,30N,D,51300,1,1
9054,30,92_MWK,1011219,E TOWNE: VIA SWANTON,0,East Towne,194256,55342,30S,D,53100,1,1
9054,30,92_MWK,1011233,E TOWNE: VIA NAKOOSA,0,East Towne,194311,55341,30N,D,54900,1,1
9054,30,92_MWK,1011218,E TOWNE: VIA SWANTON,0,East Towne,194306,55342,30S,D,56700,1,1
9054,30,92_MWK,1011232,E TOWNE: VIA NAKOOSA,0,East Towne,194241,55341,30N,D,58500,1,1
9054,30,92_MWK,1011217,E TOWNE: VIA SWANTON,0,East Towne,192870,55342,30S,D,60300,1,1
9054,30,92_MWK,1011231,E TOWNE: VIA NAKOOSA,0,East Towne,194149,55341,30N,D,62100,1,1
9054,30,92_MWK,1011216,E TOWNE: VIA SWANTON,0,East Towne,194305,55342,30S,D,63900,1,1
9054,30,92_MWK,1011230,E TOWNE: VIA NAKOOSA,0,East Towne,194309,55341,30N,D,65700,1,1
9054,30,92_MWK,1011215,E TOWNE: VIA SWANTON,0,East Towne,194304,55342,30S,D,67500,1,1
9054,30,92_MWK,1011229,E TOWNE: VIA NAKOOSA,0,East Towne,194303,55341,30N,D,69300,1,1
9054,30,92_MWK,1011214,E TOWNE: VIA SWANTON,0,East Towne,194306,55342,30S,D,71100,1,1
9054,30,92_MWK,1011228,E TOWNE: VIA NAKOOSA,0,East Towne,194241,55341,30N,D,72900,1,1
9054,30,92_MWK,1011213,E TOWNE: VIA SWANTON,0,East Towne,192870,55342,30S,D,74700,1,1
9054,30,92_MWK,1011227,E TOWNE: VIA NAKOOSA,0,East Towne,194149,55341,30N,D,76500,1,1
9054,30,92_MWK,1011212,E TOWNE: VIA SWANTON,0,East Towne,194305,55342,30S,H,78300,1,1
9054,30,92_MWK,1011276,EAST TRANSFER: VIA SWANTON,1,East Transfer,192874,55344,s30,D,21360,1,1
9054,30,92_MWK,1011273,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194313,55343,n30,D,23100,1,1
9054,30,92_MWK,1011274,EAST TRANSFER: VIA SWANTON,1,East Transfer,194308,55344,s30,D,24960,1,1
9054,30,92_MWK,1011272,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194312,55343,n30,D,26580,1,1
9054,30,92_MWK,1011257,EAST TRANSFER: VIA SWANTON,1,East Transfer,194256,55344,s30,D,28380,1,1
9054,30,92_MWK,1011271,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194311,55343,n30,D,30180,1,1
9054,30,92_MWK,1011256,EAST TRANSFER: VIA SWANTON,1,East Transfer,194307,55344,s30,D,31980,1,1
9054,30,92_MWK,1011270,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194310,55343,n30,D,33780,1,1
9054,30,92_MWK,1011255,EAST TRANSFER: VIA SWANTON,1,East Transfer,192874,55344,s30,D,35580,1,1
9054,30,92_MWK,1011269,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194313,55343,n30,D,37380,1,1
9054,30,92_MWK,1011254,EAST TRANSFER: VIA SWANTON,1,East Transfer,194308,55344,s30,D,39180,1,1
9054,30,92_MWK,1011268,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194312,55343,n30,D,40980,1,1
9054,30,92_MWK,1011253,EAST TRANSFER: VIA SWANTON,1,East Transfer,194256,55344,s30,D,42780,1,1
9054,30,92_MWK,1011267,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194311,55343,n30,D,44580,1,1
9054,30,92_MWK,1011252,EAST TRANSFER: VIA SWANTON,1,East Transfer,194307,55344,s30,D,46380,1,1
9054,30,92_MWK,1011266,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194310,55343,n30,D,48180,1,1
9054,30,92_MWK,1011251,EAST TRANSFER: VIA SWANTON,1,East Transfer,192874,55344,s30,D,49980,1,1
9054,30,92_MWK,1011265,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194149,55343,n30,D,51780,1,1
9054,30,92_MWK,1011250,EAST TRANSFER: VIA SWANTON,1,East Transfer,194305,55344,s30,D,53580,1,1
9054,30,92_MWK,1011264,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194309,55343,n30,D,55380,1,1
9054,30,92_MWK,1011249,EAST TRANSFER: VIA SWANTON,1,East Transfer,194304,55344,s30,D,57180,1,1
9054,30,92_MWK,1011263,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194303,55343,n30,D,58980,1,1
9054,30,92_MWK,1011248,EAST TRANSFER: VIA SWANTON,1,East Transfer,194306,55344,s30,D,60780,1,1
9054,30,92_MWK,1011262,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194241,55343,n30,D,62580,1,1
9054,30,92_MWK,1011247,EAST TRANSFER: VIA SWANTON,1,East Transfer,192870,55344,s30,D,64380,1,1
9054,30,92_MWK,1011261,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194149,55343,n30,D,66180,1,1
9054,30,92_MWK,1011246,EAST TRANSFER: VIA SWANTON,1,East Transfer,194305,55344,s30,D,67980,1,1
9054,30,92_MWK,1011260,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194309,55343,n30,D,69780,1,1
9054,30,92_MWK,1011245,EAST TRANSFER: VIA SWANTON,1,East Transfer,194304,55344,s30,D,71580,1,1
9054,30,92_MWK,1011259,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194303,55343,n30,D,73380,1,1
9054,30,92_MWK,1011244,EAST TRANSFER: VIA SWANTON,1,East Transfer,194306,55344,s30,D,75180,1,1
9054,30,92_MWK,1011258,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194241,55343,n30,H,76980,1,1
9054,30,92_MWK,1011243,EAST TRANSFER: VIA SWANTON,1,East Transfer,192870,55344,s30,H,78780,1,1
9054,30,92_MWK,1011275,EAST TRANSFER: VIA NAKOOSA,1,East Transfer,194243,55343,n30,H,80580,1,1
9055,31,92_MWK,1011411,MARSH: VIA DUTCH MILL,0,Marsh Road,194368,55347,31oD,D,26100,1,1
9055,31,92_MWK,1011410,MARSH: VIA DUTCH MILL,0,Marsh Road,194367,55347,31oD,D,29700,1,1
9055,31,92_MWK,1011409,MARSH: VIA DUTCH MILL,0,Marsh Road,194366,55347,31oD,D,33300,1,1
9055,31,92_MWK,1011420,MARSH: VIA DUTCH MILL,0,Marsh Road,194365,55347,31oD,D,36900,1,1
9055,31,92_MWK,1011419,MARSH: VIA DUTCH MILL,0,Marsh Road,194364,55347,31oD,D,40500,1,1
9055,31,92_MWK,1011418,MARSH: VIA DUTCH MILL,0,Marsh Road,194368,55347,31oD,D,44100,1,1
9055,31,92_MWK,1011417,MARSH: VIA DUTCH MILL,0,Marsh Road,194367,55347,31oD,D,47700,1,1
9055,31,92_MWK,1011416,MARSH: VIA DUTCH MILL,0,Marsh Road,194366,55347,31oD,D,51300,1,1
9055,31,92_MWK,1011415,MARSH: VIA DUTCH MILL,0,Marsh Road,194365,55347,31oD,D,54900,1,1
9055,31,92_MWK,1011414,MARSH: VIA DUTCH MILL,0,Marsh Road,194362,55347,31oD,D,58500,1,1
9055,31,92_MWK,1011413,MARSH: VIA DUTCH MILL,0,Marsh Road,194361,55347,31oD,D,62100,1,1
9055,31,92_MWK,1011412,MARSH: VIA DUTCH MILL,0,Marsh Road,194360,55347,31oD,D,65700,1,1
9055,31,92_MWK,1011408,MARSH: VIA DUTCH MILL,0,Marsh Road,194180,55347,31oD,D,69300,1,1
9055,31,92_MWK,1011407,MARSH: VIA DUTCH MILL,0,Marsh Road,194363,55347,31oD,D,72900,1,1
9055,31,92_MWK,1011406,MARSH: VIA DUTCH MILL,0,Marsh Road,194362,55347,31oD,H,76500,1,1
9055,31,92_MWK,1011405,TO MARSH: VIA DUTCH MILL,0,Marsh Road,194361,55349,31Dg,H,80100,1,1
9055,31,92_MWK,1011426,EAST TRANSFER,1,East Transfer,194364,55350,31i,D,23820,1,1
9055,31,92_MWK,1011425,EAST TRANSFER,1,East Transfer,194368,55350,31i,D,27420,1,1
9055,31,92_MWK,1011424,EAST TRANSFER,1,East Transfer,194367,55350,31i,D,31020,1,1
9055,31,92_MWK,1011436,EAST TRANSFER,1,East Transfer,194366,55350,31i,D,34620,1,1
9055,31,92_MWK,1011435,EAST TRANSFER,1,East Transfer,194365,55350,31i,D,38220,1,1
9055,31,92_MWK,1011434,EAST TRANSFER,1,East Transfer,194364,55350,31i,D,41820,1,1
9055,31,92_MWK,1011433,EAST TRANSFER,1,East Transfer,194368,55350,31i,D,45420,1,1
9055,31,92_MWK,1011432,EAST TRANSFER,1,East Transfer,194367,55350,31i,D,49020,1,1
9055,31,92_MWK,1011431,EAST TRANSFER,1,East Transfer,194366,55350,31i,D,52620,1,1
9055,31,92_MWK,1011430,EAST TRANSFER,1,East Transfer,194365,55350,31i,D,56220,1,1
9055,31,92_MWK,1011429,EAST TRANSFER,1,East Transfer,194362,55350,31i,D,59820,1,1
9055,31,92_MWK,1011428,EAST TRANSFER,1,East Transfer,194361,55350,31i,D,63420,1,1
9055,31,92_MWK,1011427,EAST TRANSFER,1,East Transfer,194360,55350,31i,D,67020,1,1
9055,31,92_MWK,1011423,EAST TRANSFER,1,East Transfer,194180,55350,31i,D,70620,1,1
9055,31,92_MWK,1011422,EAST TRANSFER,1,East Transfer,194363,55350,31i,D,74220,1,1
9055,31,92_MWK,1011421,EAST TRANSFER,1,East Transfer,194362,55350,31i,H,77820,1,1
9056,32,92_MWK,1011516,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194179,55351,32T,D,26100,1,1
9056,32,92_MWK,1011515,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194175,55351,32T,D,29700,1,1
9056,32,92_MWK,1011514,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194178,55351,32T,D,33300,1,1
9056,32,92_MWK,1011513,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194179,55351,32T,D,36900,1,1
9056,32,92_MWK,1011512,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194175,55351,32T,D,40500,1,1
9056,32,92_MWK,1011511,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194178,55351,32T,D,44100,1,1
9056,32,92_MWK,1011510,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194179,55351,32T,D,47700,1,1
9056,32,92_MWK,1011509,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194175,55351,32T,D,51300,1,1
9056,32,92_MWK,1011508,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194174,55351,32T,D,54900,1,1
9056,32,92_MWK,1011507,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194176,55351,32T,D,58500,1,1
9056,32,92_MWK,1011506,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194177,55351,32T,D,62100,1,1
9056,32,92_MWK,1011505,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194174,55351,32T,D,65700,1,1
9056,32,92_MWK,1011504,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194176,55351,32T,D,69300,1,1
9056,32,92_MWK,1011503,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194177,55351,32T,D,72900,1,1
9056,32,92_MWK,1011502,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194174,55351,32T,H,76500,1,1
9056,32,92_MWK,1011501,EAST TRANSFER: VIA THOMPSON: VIA ACEWOOD,0,Thompson Loop,194176,55351,32T,H,80100,1,1
9060,36,92_MWK,1011584,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194252,55360,36,D,29040,1,1
9060,36,92_MWK,1011591,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194251,55360,36,D,32640,1,1
9060,36,92_MWK,1011583,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194250,55360,36,D,36240,1,1
9060,36,92_MWK,1011590,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194255,55360,36,D,39840,1,1
9060,36,92_MWK,1011582,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194249,55360,36,D,43440,1,1
9060,36,92_MWK,1011589,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194254,55360,36,D,47040,1,1
9060,36,92_MWK,1011581,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194247,55360,36,D,50640,1,1
9060,36,92_MWK,1011588,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194246,55360,36,D,54240,1,1
9060,36,92_MWK,1011580,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194245,55360,36,D,57840,1,1
9060,36,92_MWK,1011587,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194244,55360,36,D,61440,1,1
9060,36,92_MWK,1011579,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194243,55360,36,D,65040,1,1
9060,36,92_MWK,1011586,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194242,55360,36,D,68640,1,1
9060,36,92_MWK,1011578,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194248,55360,36,D,72240,1,1
9060,36,92_MWK,1011585,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194247,55360,36,H,75840,1,1
9060,36,92_MWK,1011577,E TOWNE: VIA E SPRINGS,0,E Springs Loop,194246,55360,36,H,79440,1,1
9196,40,92_MWK,1011681,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194179,56161,40po,S,22260,1,1
9196,40,92_MWK,1011680,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194367,56163,40G,D,23400,1,1
9196,40,92_MWK,1011679,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194366,56163,40G,D,27000,1,1
9196,40,92_MWK,1011678,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194365,56163,40G,D,30600,1,1
9196,40,92_MWK,1011677,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194364,56163,40G,D,34200,1,1
9196,40,92_MWK,1011676,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194368,56163,40G,D,37800,1,1
9196,40,92_MWK,1011675,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194367,56163,40G,D,41400,1,1
9196,40,92_MWK,1011674,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194366,56163,40G,D,45000,1,1
9196,40,92_MWK,1011673,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194365,56163,40G,D,48600,1,1
9196,40,92_MWK,1011672,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194364,56163,40G,D,52200,1,1
9196,40,92_MWK,1011671,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194361,56163,40G,D,55800,1,1
9196,40,92_MWK,1011670,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194360,56163,40G,D,59400,1,1
9196,40,92_MWK,1011669,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194180,56163,40G,D,63000,1,1
9196,40,92_MWK,1011668,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194363,56163,40G,D,66600,1,1
9196,40,92_MWK,1011667,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194362,56163,40G,D,70200,1,1
9196,40,92_MWK,1011666,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194361,56163,40G,D,73800,1,1
9196,40,92_MWK,1011665,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194360,56163,40G,H,77400,1,1
9196,40,92_MWK,1011664,SOUTH TRANSFER: VIA GRANDVIEW: VIA HATCHERY HILL,0,Grandview Loop,194180,56163,40G,H,81000,1,1
9069,50,92_MWK,1011800,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194114,55395,50po,S,22020,1,1
9069,50,92_MWK,1011791,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194108,55394,50c,D,25200,1,1
9069,50,92_MWK,1011792,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194106,55394,50c,D,28800,1,1
9069,50,92_MWK,1011790,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194107,55394,50c,D,32400,1,1
9069,50,92_MWK,1011793,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194108,55394,50c,D,36000,1,1
9069,50,92_MWK,1011789,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194106,55394,50c,D,39600,1,1
9069,50,92_MWK,1011796,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194107,55394,50c,D,43200,1,1
9069,50,92_MWK,1011788,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194108,55394,50c,D,46800,1,1
9069,50,92_MWK,1011794,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194106,55394,50c,D,50400,1,1
9069,50,92_MWK,1011787,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194103,55394,50c,D,54000,1,1
9069,50,92_MWK,1011797,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194105,55394,50c,D,57600,1,1
9069,50,92_MWK,1011786,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194104,55394,50c,D,61200,1,1
9069,50,92_MWK,1011795,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194103,55394,50c,D,64800,1,1
9069,50,92_MWK,1011785,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194105,55394,50c,D,68400,1,1
9069,50,92_MWK,1011798,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194104,55394,50c,D,72000,1,1
9069,50,92_MWK,1011784,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194103,55394,50c,D,75600,1,1
9069,50,92_MWK,1011799,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194105,55394,50c,H,79200,1,1
9069,50,92_MWK,1011801,WEST TRANSFER: VIA RAYMOND: VIA SCHROEDER,0,Raymond Loop,194363,55394,50c,H,82680,1,1
9070,51,92_MWK,1011886,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194114,55396,51,D,23400,1,1
9070,51,92_MWK,1011885,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194113,55396,51,D,27000,1,1
9070,51,92_MWK,1011884,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194112,55396,51,D,30600,1,1
9070,51,92_MWK,1011883,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194114,55396,51,D,34200,1,1
9070,51,92_MWK,1011882,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194113,55396,51,D,37800,1,1
9070,51,92_MWK,1011881,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194112,55396,51,D,41400,1,1
9070,51,92_MWK,1011880,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194114,55396,51,D,45000,1,1
9070,51,92_MWK,1011879,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194113,55396,51,D,48600,1,1
9070,51,92_MWK,1011878,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194112,55396,51,D,52200,1,1
9070,51,92_MWK,1011877,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194109,55396,51,D,55800,1,1
9070,51,92_MWK,1011876,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194111,55396,51,D,59400,1,1
9070,51,92_MWK,1011875,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194110,55396,51,D,63000,1,1
9070,51,92_MWK,1011874,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194109,55396,51,D,66600,1,1
9070,51,92_MWK,1011873,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194111,55396,51,D,70200,1,1
9070,51,92_MWK,1011872,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194110,55396,51,D,73800,1,1
9070,51,92_MWK,1011871,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194109,55396,51,H,77400,1,1
9070,51,92_MWK,1011870,WEST TRANSFER: VIA MUIR FIELD,0,Muir Field Loop,194116,55396,51,H,81000,1,1
9072,55,92_MWK,1012843,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194399,55400,55o,W,23400,1,1
9072,55,92_MWK,1012844,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194398,55400,55o,W,27000,1,1
9072,55,92_MWK,1012845,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194508,55400,55o,W,28800,1,1
9072,55,92_MWK,1012846,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194400,55400,55o,W,59400,1,1
9072,55,92_MWK,1012847,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194509,55400,55o,W,61200,1,1
9072,55,92_MWK,1012848,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194402,55400,55o,W,63900,1,1
9072,55,92_MWK,1012849,EPIC CAMPUS: VIA MIDTOWN,0,Verona,194510,55400,55o,W,64800,1,1
9072,55,92_MWK,1012856,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194398,55401,55i,W,24600,1,1
9072,55,92_MWK,1012855,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194508,55401,55i,W,26400,1,1
9072,55,92_MWK,1012854,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194399,55401,55i,W,30240,1,1
9072,55,92_MWK,1012850,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194403,55401,55i,W,31140,1,1
9072,55,92_MWK,1012853,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194402,55401,55i,W,61500,1,1
9072,55,92_MWK,1012852,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194510,55401,55i,W,62400,1,1
9072,55,92_MWK,1012851,WEST TRANSFER: VIA MIDTOWN,1,West Transfer,194511,55401,55i,W,66300,1,1
9076,59,92_MWK,1012097,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194146,55420,59o,S,27000,1,1
9076,59,92_MWK,1012096,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194148,55420,59o,S,30600,1,1
9076,59,92_MWK,1012095,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194145,55420,59o,S,34200,1,1
9076,59,92_MWK,1012094,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194147,55420,59o,S,37800,1,1
9076,59,92_MWK,1012093,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194146,55420,59o,S,41400,1,1
9076,59,92_MWK,1012092,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194148,55420,59o,S,45000,1,1
9076,59,92_MWK,1012091,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194145,55420,59o,S,48600,1,1
9076,59,92_MWK,1012090,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194115,55420,59o,S,52200,1,1
9076,59,92_MWK,1012089,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194144,55420,59o,S,55800,1,1
9076,59,92_MWK,1012088,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194143,55420,59o,S,59400,1,1
9076,59,92_MWK,1012087,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194116,55420,59o,S,63000,1,1
9076,59,92_MWK,1012086,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194115,55420,59o,S,66600,1,1
9076,59,92_MWK,1012085,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194144,55420,59o,S,70200,1,1
9076,59,92_MWK,1012084,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194143,55420,59o,H,73800,1,1
9076,59,92_MWK,1012083,FITCHBURG: VIA ORCHARD POINT,0,Fitchburg,194116,55420,59o,H,77400,1,1
9076,59,92_MWK,1012082,TO ORCHARD POINT,0,Fitchburg,194105,55421,59oT,H,81000,1,1
9076,59,92_MWK,1012113,WEST TRANSFER,1,West Transfer,194147,55423,g59i,S,26040,1,1
9076,59,92_MWK,1012112,WEST TRANSFER: VIA ORCHARD POINT,1,West Transfer,194146,55422,59i,S,28620,1,1
9076,59,92_MWK,1012111,WEST TRANSFER: VIA ORCHARD POINT,1,West Transfer,194148,55422,59i,S,32220,1,1
9076,59,92_MWK,1012110,WEST TRANSFER: VIA ORCHARD POINT,1,West Transfer,194145,55422,59i,S,35820,1,1
9076,59,92_MWK,1012109,WEST TRANSFER: VIA ORCHARD POINT,1,West Transfer,194147,55422,59i,S,39420,1,1
9076,59,92_MWK,1012108,WEST TRANSFER: VIA ORCHARD POINT,1,West Transfer,194146,55422,59i,S,43020,1,1
9076,59,92_MWK,1012107,WEST TRANSFER: VIA ORCHARD POINT,1,West Transfer,194148,55422,59i,S,46620,1,1
